Student_ID,Gender,Academic_Level,Avg_Daily_Usage_Hours,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Conflicts_Over_Social_Media,Addicted_Score,Most_Used_Platform_Facebook,Most_Used_Platform_Instagram,Most_Used_Platform_KakaoTalk,Most_Used_Platform_LINE,Most_Used_Platform_LinkedIn,Most_Used_Platform_Snapchat,Most_Used_Platform_TikTok,Most_Used_Platform_Twitter,Most_Used_Platform_VKontakte,Most_Used_Platform_WeChat,Most_Used_Platform_WhatsApp,Most_Used_Platform_YouTube,Relationship_Status_Complicated,Relationship_Status_In Relationship,Relationship_Status_Single
167,0,0.5,0.48571428571428577,1,0.44827586206896575,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
168,1,1.0,0.5285714285714286,0,0.5689655172413794,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
169,0,0.5,0.5857142857142856,1,0.3448275862068966,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
170,1,1.0,0.4428571428571427,1,0.4655172413793105,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
171,0,0.5,0.4999999999999999,0,0.603448275862069,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
172,1,1.0,0.5428571428571428,1,0.3275862068965518,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
173,0,0.5,0.4714285714285713,1,0.48275862068965525,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
174,1,1.0,0.5142857142857141,0,0.6206896551724139,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
175,0,0.5,0.6,1,0.31034482758620696,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
176,1,1.0,0.4285714285714285,1,0.5000000000000002,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
177,0,0.5,0.48571428571428577,0,0.6379310344827587,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
178,1,1.0,0.5285714285714286,1,0.2931034482758621,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
179,0,0.5,0.4571428571428571,1,0.517241379310345,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
180,1,1.0,0.4999999999999999,0,0.6551724137931034,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
181,0,0.5,0.6142857142857142,1,0.27586206896551735,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
182,1,1.0,0.41428571428571426,1,0.5344827586206897,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
183,0,0.5,0.4714285714285713,0,0.6724137931034484,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
184,1,1.0,0.5142857142857141,1,0.2586206896551725,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
185,0,0.5,0.4428571428571427,1,0.5517241379310345,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
186,1,1.0,0.48571428571428577,0,0.6896551724137931,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
187,0,0.5,0.6285714285714286,1,0.24137931034482774,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
188,1,1.0,0.3999999999999999,1,0.5689655172413794,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
189,0,0.5,0.4571428571428571,0,0.7068965517241381,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
190,1,1.0,0.4999999999999999,1,0.22413793103448276,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
191,0,0.5,0.4285714285714285,1,0.5862068965517242,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
192,1,1.0,0.4714285714285713,0,0.7241379310344829,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
193,0,0.5,0.6428571428571428,1,0.206896551724138,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
194,1,1.0,0.3857142857142857,1,0.603448275862069,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
195,0,0.5,0.4428571428571427,0,0.7413793103448276,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
196,1,1.0,0.48571428571428577,1,0.18965517241379326,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
197,0,0.5,0.41428571428571426,1,0.6206896551724139,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
198,1,1.0,0.4571428571428571,0,0.7586206896551724,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
199,0,0.5,0.657142857142857,1,0.1724137931034483,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
200,1,1.0,0.37142857142857133,1,0.6379310344827587,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
201,0,0.5,0.4285714285714285,0,0.7758620689655176,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
202,1,1.0,0.4714285714285713,1,0.15517241379310354,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
203,0,0.5,0.3999999999999999,1,0.6551724137931034,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
204,1,1.0,0.4428571428571427,0,0.7931034482758623,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
205,0,0.5,0.6714285714285714,1,0.13793103448275867,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
206,1,1.0,0.3571428571428571,1,0.6724137931034484,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
207,0,0.5,0.41428571428571426,0,0.8103448275862071,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
208,1,1.0,0.4571428571428571,1,0.12068965517241392,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
209,0,0.5,0.3857142857142857,1,0.6896551724137931,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
210,1,1.0,0.4285714285714285,0,0.8275862068965518,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
211,0,0.5,0.6857142857142856,1,0.10344827586206906,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
212,1,1.0,0.34285714285714275,1,0.7068965517241381,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
213,0,0.5,0.3999999999999999,0,0.8448275862068966,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
214,1,1.0,0.4428571428571427,1,0.0862068965517242,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
215,0,0.5,0.37142857142857133,1,0.7241379310344829,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
216,1,1.0,0.41428571428571426,0,0.8620689655172415,0.6000000000000001,0.4,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
217,0,0.5,0.7,1,0.06896551724137945,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
218,1,1.0,0.3285714285714285,1,0.7413793103448276,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
219,0,0.5,0.3857142857142857,0,0.8793103448275863,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
220,1,1.0,0.4285714285714285,1,0.051724137931034475,0.40000000000000013,0.8,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
221,0,0.5,0.7142857142857142,1,0.3793103448275863,0.19999999999999996,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
222,1,1.0,0.6142857142857142,1,0.4655172413793105,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
223,0,0.5,0.4285714285714285,0,0.6379310344827587,0.8,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
224,1,1.0,0.3857142857142857,0,0.6896551724137931,0.6000000000000001,0.4,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
225,0,0.5,0.3285714285714285,0,0.7068965517241381,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
226,1,1.0,0.5714285714285714,1,0.517241379310345,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
227,0,0.5,0.5285714285714286,1,0.4655172413793105,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
228,1,1.0,0.4714285714285713,0,0.5862068965517242,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
229,0,0.5,0.7857142857142857,1,0.3448275862068966,0.0,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
230,1,1.0,0.5714285714285714,1,0.5000000000000002,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
231,0,0.5,0.4571428571428571,0,0.6206896551724139,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
232,1,1.0,0.3571428571428571,0,0.7068965517241381,0.8,0.2,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
233,0,0.5,0.2857142857142857,0,0.7241379310344829,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
234,1,1.0,0.6,1,0.4655172413793105,0.19999999999999996,0.6000000000000001,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
235,0,0.5,0.4999999999999999,1,0.517241379310345,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
236,1,1.0,0.4285714285714285,0,0.6206896551724139,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
237,0,0.5,0.757142857142857,1,0.36206896551724155,0.0,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
238,1,1.0,0.5857142857142856,1,0.48275862068965525,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
239,0,0.5,0.4428571428571427,0,0.603448275862069,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
240,1,1.0,0.37142857142857133,0,0.6724137931034484,0.8,0.4,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
241,0,0.5,0.3142857142857143,0,0.6896551724137931,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
242,1,1.0,0.5571428571428572,1,0.5000000000000002,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
243,0,0.5,0.5142857142857141,1,0.48275862068965525,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
244,1,1.0,0.4571428571428571,0,0.603448275862069,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
245,0,0.5,0.7714285714285715,1,0.3275862068965518,0.0,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
246,1,1.0,0.6,1,0.44827586206896575,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
247,0,0.5,0.4714285714285713,0,0.5862068965517242,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
248,1,1.0,0.34285714285714275,0,0.6896551724137931,0.8,0.2,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
249,0,0.5,0.29999999999999993,0,0.7413793103448276,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
250,1,1.0,0.5857142857142856,1,0.48275862068965525,0.19999999999999996,0.6000000000000001,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
251,0,0.5,0.48571428571428577,1,0.5344827586206897,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
252,1,1.0,0.4428571428571427,0,0.6379310344827587,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
253,0,0.5,0.7428571428571428,1,0.3448275862068966,0.0,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
254,1,1.0,0.5571428571428572,1,0.4655172413793105,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
255,0,0.5,0.41428571428571426,0,0.6206896551724139,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
256,1,1.0,0.3571428571428571,0,0.6551724137931034,0.8,0.4,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
257,0,0.5,0.27142857142857135,0,0.7586206896551724,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
258,1,1.0,0.5428571428571428,1,0.517241379310345,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
259,0,0.5,0.4999999999999999,1,0.5000000000000002,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
260,1,1.0,0.41428571428571426,0,0.6551724137931034,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
261,0,0.5,0.7285714285714284,1,0.31034482758620696,0.0,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
262,1,1.0,0.5428571428571428,1,0.4310344827586208,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
263,0,0.5,0.3999999999999999,0,0.6379310344827587,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
264,1,1.0,0.3285714285714285,0,0.6724137931034484,0.8,0.2,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
265,0,0.5,0.2571428571428571,0,0.7758620689655176,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
266,1,1.0,0.5285714285714286,1,0.5344827586206897,0.19999999999999996,0.6000000000000001,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
267,0,0.5,0.4714285714285713,1,0.5517241379310345,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
268,1,1.0,0.3999999999999999,0,0.6724137931034484,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
269,0,0.5,0.7,1,0.3275862068965518,0.0,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
270,1,1.0,0.5285714285714286,1,0.44827586206896575,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
271,0,0.5,0.4285714285714285,0,0.603448275862069,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
272,1,1.0,0.3142857142857143,0,0.6896551724137931,0.8,0.2,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
273,0,0.5,0.24285714285714285,0,0.7931034482758623,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
274,1,1.0,0.5571428571428572,1,0.5000000000000002,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
275,0,0.5,0.4571428571428571,1,0.5689655172413794,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
276,1,1.0,0.3857142857142857,0,0.6896551724137931,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
277,0,0.5,0.7285714285714284,1,0.2931034482758621,0.0,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
278,1,1.0,0.5142857142857141,1,0.4655172413793105,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
279,0,0.5,0.41428571428571426,0,0.6206896551724139,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
280,1,1.0,0.29999999999999993,0,0.7068965517241381,0.8,0.2,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
281,0,0.5,0.22857142857142856,0,0.8103448275862071,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
282,1,1.0,0.5428571428571428,1,0.517241379310345,0.19999999999999996,0.6000000000000001,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
283,0,0.5,0.4428571428571427,1,0.5862068965517242,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
284,1,1.0,0.37142857142857133,0,0.7068965517241381,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
285,0,0.5,0.7428571428571428,1,0.27586206896551735,0.0,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
286,1,1.0,0.4999999999999999,1,0.48275862068965525,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
287,0,0.5,0.3999999999999999,0,0.6379310344827587,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
288,1,1.0,0.2857142857142857,0,0.7241379310344829,0.8,0.2,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
289,0,0.5,0.21428571428571427,0,0.8275862068965518,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
290,1,1.0,0.5285714285714286,1,0.5344827586206897,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
291,0,0.5,0.4285714285714285,1,0.603448275862069,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
292,1,1.0,0.3571428571428571,0,0.7241379310344829,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
293,0,0.5,0.757142857142857,1,0.2586206896551725,0.0,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
294,1,1.0,0.48571428571428577,1,0.5000000000000002,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
295,0,0.5,0.3857142857142857,0,0.6551724137931034,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
296,1,1.0,0.27142857142857135,0,0.7413793103448276,0.8,0.2,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
297,0,0.5,0.19999999999999998,0,0.8448275862068966,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
298,1,1.0,0.5142857142857141,1,0.5517241379310345,0.19999999999999996,0.6000000000000001,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
299,0,0.5,0.41428571428571426,1,0.6206896551724139,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
300,1,1.0,0.34285714285714275,0,0.7413793103448276,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
301,0,0.5,0.7714285714285715,1,0.24137931034482774,0.0,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
302,1,1.0,0.4714285714285713,1,0.517241379310345,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
303,0,0.5,0.37142857142857133,0,0.6724137931034484,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
304,1,1.0,0.2571428571428571,0,0.7586206896551724,0.8,0.2,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
305,0,0.5,0.1857142857142857,0,0.8620689655172415,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
306,1,1.0,0.4999999999999999,1,0.5689655172413794,0.19999999999999996,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
307,0,0.5,0.3999999999999999,1,0.6379310344827587,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
308,1,1.0,0.3285714285714285,0,0.7586206896551724,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
309,0,0.5,0.7857142857142857,1,0.22413793103448276,0.0,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
310,1,1.0,0.4571428571428571,1,0.5344827586206897,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
311,0,0.5,0.3571428571428571,0,0.6896551724137931,0.6000000000000001,0.4,0.4285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
312,1,1.0,0.24285714285714285,0,0.7758620689655176,0.8,0.2,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
313,0,0.5,0.17142857142857146,0,0.8793103448275863,0.8,0.2,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
314,1,1.0,0.48571428571428577,1,0.5862068965517242,0.19999999999999996,0.6000000000000001,0.8571428571428571,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
315,0,0.5,0.3857142857142857,1,0.6551724137931034,0.40000000000000013,0.6000000000000001,0.5714285714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
316,1,1.0,0.3142857142857143,0,0.7758620689655176,0.6000000000000001,0.4,0.4285714285714285,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
317,0,0.5,0.7999999999999999,1,0.206896551724138,0.0,0.8,0.9999999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
318,1,1.0,0.4428571428571427,1,0.5517241379310345,0.40000000000000013,0.6000000000000001,0.7142857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
319,0,0.5,0.34285714285714275,0,0.7068965517241381,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
320,1,1.0,0.22857142857142856,0,0.7931034482758623,0.8,0.2,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
321,0,0.5,0.5285714285714286,1,0.517241379310345,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
322,1,1.0,0.37142857142857133,0,0.6896551724137931,0.8,0.4,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
323,0,0.5,0.4999999999999999,1,0.5517241379310345,0.6000000000000001,0.6000000000000001,0.5714285714285714,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
324,1,1.0,0.6142857142857142,1,0.4655172413793105,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
325,0,0.5,0.3571428571428571,0,0.7068965517241381,0.8,0.4,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
326,1,1.0,0.5714285714285714,1,0.5000000000000002,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
327,0,0.5,0.757142857142857,1,0.2931034482758621,0.19999999999999996,0.8,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
328,1,1.0,0.5857142857142856,1,0.48275862068965525,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
329,0,0.5,0.4285714285714285,0,0.6379310344827587,0.6000000000000001,0.4,0.4285714285714285,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
330,1,1.0,0.5428571428571428,1,0.5344827586206897,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
331,0,0.5,0.5142857142857141,1,0.5000000000000002,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
332,1,1.0,0.34285714285714275,0,0.7068965517241381,0.8,0.4,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
333,0,0.5,0.4714285714285713,1,0.5689655172413794,0.6000000000000001,0.6000000000000001,0.5714285714285714,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
334,1,1.0,0.6285714285714286,1,0.44827586206896575,0.19999999999999996,0.8,0.8571428571428571,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
335,0,0.5,0.3285714285714285,0,0.7241379310344829,0.8,0.4,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
336,1,1.0,0.5571428571428572,1,0.517241379310345,0.40000000000000013,0.6000000000000001,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
